transaction_date,name,type,notional,trade_price
2022-03-09,Asset64,BUY,2000000.0,96.99
,Asset403,SELL,250000.0,96.99
2022-03-09,Asset303,SELL,1500000.0,96.97
2022-03-09,Asset162,BUY,,96.96
2022-03-09,Asset302,BUY,,96.99
2022-03-09,Asset250,,3500000.0,96.95
2022-03-09,Asset81,BUY,1500000.0,96.96
2022-03-09,Asset155,BUY,3000000.0,97.01
2022-03-09,Asset154,BUY,1500000.0,96.98
2022-03-09,Asset328,BUY,1500000.0,96.99
2022-03-09,,BUY,,96.98
2022-03-09,Asset230,,500000.0,97.0
2022-03-09,Asset69,BUY,1500000.0,96.99
2022-03-09,Asset149,BUY,1000000.0,96.97
2022-03-09,Asset427,BUY,3500000.0,96.96
2022-03-09,Asset159,SELL,1500000.0,96.96
2022-03-09,Asset265,SELL,1500000.0,96.94
2022-03-09,Asset156,BUY,3000000.0,96.98
2022-03-09,Asset231,BUY,3000000.0,96.94
2022-03-09,Asset409,SELL,2000000.0,96.97
2022-03-09,Asset105,BUY,1000000.0,97.02
2022-03-09,Asset369,BUY,1000000.0,97.02
2022-03-09,Asset439,BUY,1000000.0,97.0
2022-03-09,Asset262,,1000000.0,96.99
2022-03-09,Asset282,BUY,1500000.0,96.99
2022-03-09,Asset179,BUY,1500000.0,96.99
2022-03-09,Asset378,,1500000.0,96.99
2022-03-09,Asset419,SELL,1500000.0,96.99
2022-03-09,Asset283,SELL,3500000.0,96.96
2022-03-09,Asset24,SELL,1500000.0,97.02
2022-03-09,Asset178,,3500000.0,96.99
2022-03-09,Asset423,BUY,1500000.0,96.99
2022-03-09,Asset258,BUY,2000000.0,96.97
2022-03-09,Asset475,SELL,1500000.0,96.98
2022-03-09,Asset244,SELL,1500000.0,96.99
2022-03-09,Asset79,SELL,1500000.0,97.0
2022-03-09,Asset238,BUY,2000000.0,96.98
2022-03-09,Asset64,BUY,2000000.0,97.0
2022-03-09,Asset323,BUY,3500000.0,96.99
2022-03-09,Asset146,SELL,2000000.0,96.97
2022-03-09,Asset499,SELL,1000000.0,96.99
2022-03-09,Asset246,SELL,1500000.0,96.96
2022-03-09,Asset456,BUY,1000000.0,96.99
2022-03-09,Asset7,BUY,3000000.0,96.97
2022-03-09,Asset233,BUY,1500000.0,97.01
2022-03-09,Asset220,SELL,250000.0,97.01
2022-03-09,Asset366,BUY,500000.0,97.0
2022-03-09,Asset489,SELL,1500000.0,96.98
2022-03-09,Asset156,BUY,250000.0,97.01
2022-03-09,Asset147,SELL,1500000.0,96.97
2022-03-09,Asset265,,3500000.0,96.95
2022-03-09,Asset210,BUY,500000.0,96.99
2022-03-09,Asset368,SELL,1500000.0,96.98
2022-03-09,Asset47,SELL,1000000.0,96.97
2022-03-09,Asset427,SELL,1500000.0,96.97
2022-03-09,Asset252,BUY,1500000.0,97.01
2022-03-09,Asset350,SELL,2000000.0,96.98
2022-03-09,Asset118,SELL,,96.93
2022-03-09,Asset241,BUY,1500000.0,97.0
2022-03-09,Asset457,BUY,1000000.0,96.96
2022-03-09,Asset355,SELL,3000000.0,96.94
2022-03-09,,BUY,2000000.0,96.99
2022-03-09,Asset110,BUY,3500000.0,96.95
2022-03-09,Asset332,BUY,3000000.0,96.99
2022-03-09,Asset155,BUY,1000000.0,97.0
2022-03-09,Asset455,BUY,3000000.0,96.96
2022-03-09,Asset270,BUY,3500000.0,96.97
2022-03-09,Asset202,,500000.0,96.99
2022-03-09,Asset362,BUY,1000000.0,96.96
2022-03-09,Asset33,SELL,1000000.0,96.97
2022-03-09,Asset150,SELL,1500000.0,96.99
2022-03-09,Asset486,BUY,1500000.0,96.99
2022-03-09,Asset427,SELL,1000000.0,96.98
2022-03-09,Asset461,SELL,1000000.0,96.96
2022-03-09,Asset170,SELL,3000000.0,96.95
2022-03-09,Asset38,SELL,2000000.0,96.97
2022-03-09,Asset143,BUY,3000000.0,97.0
2022-03-09,Asset293,BUY,2000000.0,96.97
,Asset359,SELL,2000000.0,96.95
2022-03-09,Asset160,BUY,2000000.0,96.99
2022-03-09,Asset232,BUY,1500000.0,96.98
2022-03-09,Asset14,BUY,1000000.0,96.99
2022-03-09,Asset300,BUY,1500000.0,96.95
2022-03-09,Asset304,BUY,1500000.0,96.96
2022-03-09,Asset221,SELL,3000000.0,96.92
2022-03-09,Asset298,SELL,1000000.0,96.98
2022-03-09,Asset4,,250000.0,97.01
2022-03-09,Asset202,BUY,1500000.0,97.01
2022-03-09,Asset405,SELL,2000000.0,97.0
,Asset97,BUY,3500000.0,97.0
2022-03-09,Asset160,BUY,3000000.0,96.98
2022-03-09,Asset181,SELL,,96.99
2022-03-09,Asset265,BUY,3000000.0,96.97
2022-03-09,Asset159,SELL,1500000.0,96.96
2022-03-10,Asset147,BUY,1500000.0,96.78
2022-03-10,,BUY,2000000.0,96.79
2022-03-10,Asset466,BUY,1500000.0,96.74
2022-03-10,Asset394,,,96.79
2022-03-10,Asset288,BUY,2000000.0,96.79
2022-03-10,Asset62,SELL,3500000.0,96.77
2022-03-10,Asset20,SELL,2000000.0,96.77
2022-03-10,Asset34,BUY,1500000.0,96.82
2022-03-10,Asset57,SELL,1500000.0,96.72
2022-03-10,Asset244,BUY,1500000.0,96.79
2022-03-10,Asset425,SELL,3000000.0,96.75
2022-03-10,Asset226,BUY,1500000.0,96.78
2022-03-10,Asset128,BUY,1500000.0,96.77
2022-03-10,Asset499,SELL,1000000.0,96.78
2022-03-10,Asset62,,500000.0,96.79
2022-03-10,Asset101,BUY,1500000.0,96.79
2022-03-10,Asset410,BUY,1000000.0,96.78
2022-03-10,Asset90,BUY,3500000.0,96.76
2022-03-10,Asset434,SELL,1500000.0,96.78
2022-03-10,Asset424,BUY,500000.0,96.79
2022-03-10,Asset386,BUY,1500000.0,96.79
2022-03-10,Asset165,BUY,3500000.0,96.76
2022-03-10,Asset197,SELL,2000000.0,96.76
2022-03-10,Asset28,SELL,3000000.0,96.76
2022-03-10,Asset158,SELL,2000000.0,96.76
2022-03-10,Asset390,SELL,1000000.0,96.76
2022-03-10,,BUY,1000000.0,96.76
,Asset140,SELL,,96.77
2022-03-10,Asset273,SELL,250000.0,96.74
2022-03-10,Asset300,BUY,1500000.0,96.76
2022-03-10,Asset203,SELL,3500000.0,96.75
,Asset45,,250000.0,96.8
2022-03-10,Asset194,BUY,1500000.0,96.78
2022-03-10,Asset411,SELL,1000000.0,96.81
2022-03-10,Asset268,BUY,1500000.0,96.78
2022-03-10,Asset460,SELL,1000000.0,96.74
2022-03-10,Asset424,BUY,3000000.0,96.78
2022-03-10,Asset23,BUY,3000000.0,96.77
2022-03-10,Asset18,,250000.0,96.83
2022-03-10,Asset355,BUY,3000000.0,96.74
2022-03-10,,BUY,3500000.0,96.77
2022-03-10,Asset279,SELL,3500000.0,96.75
2022-03-10,Asset496,SELL,3500000.0,96.73
2022-03-10,Asset308,BUY,3000000.0,96.76
2022-03-10,Asset362,BUY,3000000.0,96.75
2022-03-10,Asset136,SELL,500000.0,96.79
2022-03-10,Asset100,SELL,1500000.0,96.78
2022-03-10,Asset221,SELL,250000.0,96.76
2022-03-10,Asset401,BUY,2000000.0,96.74
2022-03-10,Asset316,SELL,3500000.0,96.76
2022-03-10,Asset388,BUY,2000000.0,96.73
2022-03-10,Asset272,BUY,3000000.0,96.79
2022-03-10,Asset125,BUY,2000000.0,96.78
2022-03-10,Asset303,SELL,2000000.0,96.76
2022-03-10,Asset143,BUY,2000000.0,96.81
2022-03-10,Asset52,SELL,3000000.0,96.77
2022-03-10,Asset400,SELL,3000000.0,96.75
2022-03-10,Asset49,SELL,,96.78
2022-03-10,Asset188,,,96.8
2022-03-10,Asset301,SELL,3500000.0,96.74
2022-03-10,Asset375,SELL,1500000.0,96.78
2022-03-10,Asset259,BUY,1500000.0,96.79
2022-03-10,Asset161,SELL,3500000.0,96.77
2022-03-10,Asset79,BUY,1000000.0,96.79
2022-03-10,Asset189,SELL,250000.0,96.77
2022-03-10,Asset300,BUY,1500000.0,96.76
2022-03-10,Asset119,SELL,,96.76
2022-03-10,Asset320,BUY,250000.0,96.78
2022-03-10,Asset477,BUY,500000.0,96.8
2022-03-10,Asset460,,1500000.0,96.76
2022-03-10,Asset182,BUY,3000000.0,96.79
2022-03-10,Asset209,BUY,1000000.0,96.77
2022-03-10,Asset127,SELL,1000000.0,96.76
2022-03-10,Asset13,BUY,2000000.0,96.78
2022-03-10,Asset127,BUY,3000000.0,96.76
2022-03-10,Asset179,BUY,3000000.0,96.77
2022-03-10,Asset112,BUY,2000000.0,96.74
2022-03-10,Asset348,SELL,1000000.0,96.73
2022-03-10,Asset270,BUY,2000000.0,96.75
2022-03-10,Asset148,SELL,1000000.0,96.77
2022-03-10,Asset253,SELL,1500000.0,96.7
2022-03-10,Asset167,SELL,1000000.0,96.76
2022-03-10,Asset407,SELL,1500000.0,96.78
2022-03-10,Asset378,SELL,3000000.0,96.76
2022-03-10,Asset184,BUY,2000000.0,96.79
2022-03-10,Asset53,SELL,250000.0,96.79
2022-03-10,Asset332,BUY,1500000.0,96.8
2022-03-10,Asset43,SELL,1000000.0,96.75
2022-03-10,Asset21,SELL,2000000.0,96.77
,Asset381,SELL,2000000.0,96.75
2022-03-10,Asset28,BUY,1500000.0,96.77
2022-03-10,Asset232,SELL,500000.0,96.76
2022-03-10,Asset143,SELL,1000000.0,96.77
2022-03-10,Asset414,SELL,1500000.0,96.73
2022-03-10,Asset423,SELL,3500000.0,96.76
2022-03-10,Asset24,,2000000.0,96.8
2022-03-10,Asset273,BUY,1000000.0,96.75
2022-03-10,Asset34,BUY,2000000.0,96.8
2022-03-10,Asset343,SELL,1000000.0,96.74
2022-03-10,Asset355,SELL,1500000.0,96.74
2022-03-10,Asset179,SELL,500000.0,96.79
2022-03-10,Asset461,BUY,1000000.0,96.75
2022-03-10,Asset9,SELL,3500000.0,96.72
2022-03-10,Asset228,BUY,3000000.0,96.78
2022-03-10,Asset12,BUY,2000000.0,96.79
2022-03-10,Asset38,BUY,2000000.0,96.76
2022-03-10,Asset238,BUY,250000.0,96.8
2022-03-10,Asset392,BUY,1000000.0,96.8
2022-03-10,Asset368,BUY,3000000.0,96.77
2022-03-10,,SELL,1000000.0,96.79
2022-03-10,Asset498,SELL,1500000.0,96.77
2022-03-10,Asset421,BUY,1500000.0,96.8
2022-03-10,Asset42,,1000000.0,96.76
2022-03-10,Asset95,BUY,,96.79
2022-03-10,Asset497,BUY,1500000.0,96.78
2022-03-10,Asset95,SELL,500000.0,96.8
2022-03-10,Asset332,BUY,3000000.0,96.79
2022-03-10,Asset3,BUY,1500000.0,96.79
2022-03-10,Asset490,BUY,250000.0,96.8
2022-03-10,Asset263,SELL,,96.76
2022-03-10,Asset448,BUY,2000000.0,96.77
2022-03-10,Asset176,BUY,1500000.0,96.78
2022-03-10,,BUY,1500000.0,96.78
2022-03-10,Asset119,BUY,3500000.0,96.75
2022-03-10,Asset158,BUY,3500000.0,96.78
2022-03-10,Asset297,BUY,1500000.0,96.77
2022-03-10,Asset247,BUY,1500000.0,96.8
2022-03-10,Asset94,SELL,,96.78
2022-03-10,Asset196,SELL,1500000.0,96.76
2022-03-10,Asset47,SELL,1500000.0,96.77
2022-03-10,Asset41,SELL,1000000.0,96.79
2022-03-10,Asset21,BUY,1500000.0,96.78
2022-03-10,,BUY,1000000.0,96.79
2022-03-10,Asset382,SELL,1500000.0,96.78
2022-03-10,Asset252,SELL,1000000.0,96.79
2022-03-10,Asset82,BUY,2000000.0,96.78
2022-03-10,Asset450,SELL,1500000.0,96.78
2022-03-10,Asset8,BUY,1000000.0,96.8
2022-03-10,Asset276,BUY,1500000.0,96.78
2022-03-10,Asset24,SELL,1500000.0,96.79
2022-03-10,Asset94,SELL,1500000.0,96.76
2022-03-10,Asset30,BUY,500000.0,96.79
2022-03-10,Asset475,BUY,2000000.0,96.78
2022-03-10,Asset177,SELL,1500000.0,96.79
2022-03-10,Asset489,BUY,500000.0,96.79
2022-03-10,Asset35,BUY,1000000.0,96.78
2022-03-10,Asset434,BUY,1500000.0,96.78
2022-03-11,Asset129,SELL,1000000.0,96.6
2022-03-11,Asset483,BUY,500000.0,96.65
2022-03-11,Asset450,BUY,1000000.0,96.65
2022-03-11,Asset119,BUY,2000000.0,96.64
2022-03-11,Asset301,,1500000.0,96.61
2022-03-11,Asset296,SELL,3000000.0,96.65
2022-03-11,Asset7,SELL,1500000.0,96.62
2022-03-11,Asset471,BUY,3000000.0,96.65
2022-03-11,,BUY,3000000.0,96.65
2022-03-11,Asset360,BUY,1500000.0,96.64
2022-03-11,Asset221,SELL,1500000.0,96.63
,Asset336,BUY,500000.0,96.67
2022-03-11,Asset327,BUY,2000000.0,96.66
2022-03-11,Asset258,SELL,,96.63
2022-03-11,Asset136,SELL,2000000.0,96.65
2022-03-11,Asset365,BUY,2000000.0,96.61
2022-03-11,Asset292,BUY,2000000.0,96.65
2022-03-11,Asset74,BUY,1000000.0,96.65
2022-03-11,Asset107,SELL,1500000.0,96.66
2022-03-11,Asset267,SELL,,96.65
2022-03-11,Asset61,SELL,1500000.0,96.65
2022-03-11,Asset191,SELL,2000000.0,96.67
2022-03-11,Asset454,SELL,1500000.0,96.64
2022-03-11,Asset132,SELL,250000.0,96.62
2022-03-11,Asset271,BUY,500000.0,96.67
,Asset415,BUY,1000000.0,96.64
2022-03-11,Asset292,BUY,2000000.0,96.64
2022-03-11,Asset400,BUY,2000000.0,96.64
2022-03-11,Asset158,SELL,1000000.0,96.65
2022-03-11,Asset183,BUY,2000000.0,96.66
2022-03-11,Asset394,SELL,1500000.0,96.64
2022-03-11,Asset86,SELL,1000000.0,96.62
2022-03-11,Asset241,SELL,1000000.0,96.65
2022-03-11,Asset498,,3500000.0,96.64
2022-03-11,Asset166,BUY,1000000.0,96.64
2022-03-11,Asset341,SELL,1000000.0,96.62
2022-03-11,Asset272,BUY,3500000.0,96.65
2022-03-11,Asset205,SELL,1500000.0,96.65
2022-03-11,Asset433,BUY,1500000.0,96.65
2022-03-11,Asset286,BUY,1500000.0,96.63
2022-03-11,Asset359,BUY,500000.0,96.64
2022-03-11,Asset430,BUY,3500000.0,96.65
2022-03-11,Asset326,BUY,3000000.0,96.62
2022-03-11,Asset391,BUY,3000000.0,96.63
2022-03-11,Asset414,BUY,1000000.0,96.62
2022-03-11,Asset141,SELL,1500000.0,96.64
2022-03-11,Asset355,SELL,1000000.0,96.62
2022-03-11,Asset367,BUY,1000000.0,96.64
,Asset282,SELL,2000000.0,96.65
,Asset126,,1000000.0,96.59
2022-03-11,Asset366,SELL,2000000.0,96.62
2022-03-11,Asset325,BUY,1500000.0,96.63
2022-03-11,Asset214,SELL,1500000.0,96.64
2022-03-11,Asset365,SELL,1000000.0,96.59
2022-03-11,Asset161,SELL,250000.0,96.68
2022-03-11,Asset451,BUY,,96.66
2022-03-11,Asset411,SELL,1000000.0,96.67
2022-03-11,Asset90,SELL,2000000.0,96.61
2022-03-11,Asset338,SELL,2000000.0,96.64
2022-03-11,Asset81,BUY,1000000.0,96.62
2022-03-11,Asset421,SELL,1500000.0,96.66
2022-03-11,Asset30,SELL,2000000.0,96.66
2022-03-11,Asset194,SELL,1500000.0,96.65
2022-03-11,Asset171,SELL,,96.67
2022-03-11,Asset199,BUY,250000.0,96.66
2022-03-11,,BUY,500000.0,96.65
2022-03-11,Asset247,SELL,2000000.0,96.66
2022-03-11,Asset311,SELL,3500000.0,96.64
2022-03-11,Asset323,BUY,1000000.0,96.66
2022-03-11,Asset260,BUY,1500000.0,96.66
2022-03-11,Asset107,SELL,1500000.0,96.65
2022-03-11,Asset341,BUY,,96.63
2022-03-11,Asset59,BUY,1500000.0,96.65
2022-03-11,Asset381,SELL,3500000.0,96.62
2022-03-11,Asset362,SELL,3000000.0,96.6
2022-03-11,Asset188,SELL,3500000.0,96.67
2022-03-11,Asset2,,2000000.0,96.67
2022-03-11,Asset233,,1500000.0,96.66
2022-03-11,Asset164,BUY,3500000.0,96.66
2022-03-11,Asset91,SELL,1000000.0,96.65
2022-03-11,Asset142,SELL,,96.62
,Asset446,SELL,1500000.0,96.65
2022-03-11,Asset447,SELL,1000000.0,96.63
2022-03-11,Asset452,SELL,2000000.0,96.63
2022-03-11,Asset358,SELL,2000000.0,96.63
2022-03-11,Asset182,SELL,3000000.0,96.63
2022-03-11,Asset18,BUY,2000000.0,96.68
2022-03-11,Asset411,SELL,500000.0,96.68
2022-03-11,Asset375,SELL,3500000.0,96.64
2022-03-11,Asset81,BUY,1500000.0,96.61
2022-03-11,Asset322,SELL,1000000.0,96.59
2022-03-11,Asset100,SELL,3000000.0,96.65
2022-03-11,Asset66,BUY,3000000.0,96.62
2022-03-11,Asset166,SELL,1500000.0,96.62
2022-03-11,Asset109,SELL,1500000.0,96.63
2022-03-11,Asset468,BUY,250000.0,96.68
2022-03-11,Asset137,BUY,1500000.0,96.63
2022-03-11,Asset331,BUY,1000000.0,96.64
2022-03-11,Asset44,BUY,1000000.0,96.68
2022-03-11,Asset246,BUY,3000000.0,96.65
2022-03-11,Asset166,BUY,1500000.0,96.63
2022-03-11,Asset41,SELL,1500000.0,96.67
2022-03-11,Asset46,BUY,1500000.0,96.66
2022-03-11,Asset55,BUY,1000000.0,96.63
2022-03-11,Asset191,SELL,3000000.0,96.68
2022-03-11,Asset429,SELL,,96.63
2022-03-11,Asset287,SELL,2000000.0,96.63
2022-03-11,Asset337,BUY,1000000.0,96.67
2022-03-11,Asset125,BUY,1500000.0,96.65
2022-03-11,Asset240,BUY,2000000.0,96.65
2022-03-11,Asset49,SELL,3000000.0,96.66
2022-03-11,Asset462,SELL,3000000.0,96.62
2022-03-11,Asset295,SELL,3500000.0,96.61
,Asset150,SELL,500000.0,96.67
2022-03-11,Asset302,BUY,2000000.0,96.65
2022-03-11,Asset258,BUY,250000.0,96.67
2022-03-11,Asset251,SELL,1500000.0,96.63
2022-03-11,Asset370,BUY,2000000.0,96.64
2022-03-11,Asset239,BUY,1500000.0,96.63
2022-03-11,Asset354,SELL,1500000.0,96.66
2022-03-11,Asset202,SELL,3500000.0,96.64
2022-03-11,Asset487,SELL,1000000.0,96.67
2022-03-11,,BUY,1500000.0,96.65
2022-03-11,Asset198,BUY,3000000.0,96.65
2022-03-11,Asset286,SELL,3000000.0,96.62
,Asset39,BUY,1000000.0,96.64
2022-03-11,Asset236,BUY,1000000.0,96.65
2022-03-11,Asset217,BUY,3500000.0,96.65
2022-03-11,Asset342,SELL,2000000.0,96.65
,Asset202,BUY,3000000.0,96.65
2022-03-11,Asset468,SELL,500000.0,96.68
,Asset287,BUY,1500000.0,96.65
2022-03-11,Asset323,SELL,1500000.0,96.65
2022-03-11,Asset202,SELL,3500000.0,96.62
2022-03-11,Asset27,BUY,2000000.0,96.66
2022-03-11,Asset363,SELL,1500000.0,96.64
2022-03-11,Asset122,SELL,1000000.0,96.65
2022-03-11,Asset226,BUY,1000000.0,96.64
2022-03-11,Asset10,SELL,3500000.0,96.63
2022-03-11,Asset70,BUY,1000000.0,96.64
,Asset241,SELL,1000000.0,96.66
2022-03-11,Asset46,SELL,1000000.0,96.64
2022-03-11,Asset323,SELL,1500000.0,96.62
2022-03-11,Asset91,SELL,3500000.0,96.64
2022-03-11,Asset436,SELL,3000000.0,96.64
2022-03-11,Asset355,SELL,1500000.0,96.62
2022-03-11,Asset233,SELL,1500000.0,96.65
2022-03-14,Asset77,,500000.0,96.36
2022-03-14,Asset119,BUY,1000000.0,96.33
2022-03-14,Asset295,SELL,1000000.0,96.35
2022-03-14,Asset278,BUY,2000000.0,96.35
2022-03-14,Asset187,,1500000.0,96.36
2022-03-14,Asset218,BUY,1000000.0,96.34
2022-03-14,Asset133,SELL,1000000.0,96.32
2022-03-14,Asset389,BUY,2000000.0,96.34
2022-03-14,Asset150,BUY,3000000.0,96.35
2022-03-14,Asset493,BUY,2000000.0,96.33
2022-03-14,Asset307,BUY,1000000.0,96.35
2022-03-14,Asset136,BUY,1500000.0,96.36
2022-03-14,Asset230,SELL,1000000.0,96.35
2022-03-14,Asset179,SELL,,96.35
2022-03-14,Asset121,SELL,1000000.0,96.32
,Asset206,SELL,2000000.0,96.33
2022-03-14,Asset263,SELL,1000000.0,96.35
2022-03-14,,,1500000.0,96.34
2022-03-14,Asset384,SELL,1000000.0,96.32
2022-03-14,Asset463,BUY,500000.0,96.34
2022-03-14,Asset162,BUY,1000000.0,96.32
,Asset385,SELL,3000000.0,96.34
2022-03-14,Asset369,BUY,1000000.0,96.38
,Asset161,BUY,1500000.0,96.36
2022-03-14,Asset402,BUY,3000000.0,96.37
2022-03-14,Asset10,BUY,500000.0,96.37
2022-03-14,Asset490,BUY,1500000.0,96.36
2022-03-14,Asset435,BUY,1500000.0,96.3
2022-03-14,Asset89,SELL,3000000.0,96.33
2022-03-14,Asset228,SELL,500000.0,96.37
2022-03-14,Asset56,BUY,1500000.0,96.36
2022-03-14,Asset468,BUY,2000000.0,96.39
2022-03-14,Asset92,SELL,3000000.0,96.33
2022-03-14,Asset147,BUY,2000000.0,96.33
2022-03-14,Asset448,SELL,,96.33
2022-03-14,Asset91,BUY,3500000.0,96.35
2022-03-14,Asset199,SELL,3500000.0,96.32
2022-03-14,Asset255,BUY,2000000.0,96.36
2022-03-14,Asset453,BUY,3000000.0,96.34
2022-03-14,Asset1,SELL,1500000.0,96.37
2022-03-14,,BUY,1500000.0,96.36
2022-03-14,Asset493,SELL,1000000.0,96.3
2022-03-14,Asset148,SELL,1500000.0,96.34
2022-03-14,Asset272,BUY,250000.0,96.38
2022-03-14,Asset25,BUY,1000000.0,96.32
,Asset4,SELL,,96.35
2022-03-14,Asset156,BUY,500000.0,96.37
2022-03-14,Asset108,SELL,1000000.0,96.3
2022-03-14,Asset149,SELL,2000000.0,96.34
2022-03-14,Asset350,SELL,2000000.0,96.33
2022-03-14,Asset497,SELL,2000000.0,96.31
2022-03-14,Asset426,BUY,2000000.0,96.34
2022-03-14,Asset410,SELL,2000000.0,96.33
2022-03-14,Asset194,BUY,1000000.0,96.37
2022-03-14,Asset413,BUY,1000000.0,96.35
2022-03-14,Asset60,BUY,2000000.0,96.33
2022-03-14,Asset391,BUY,3500000.0,96.33
2022-03-14,Asset459,SELL,2000000.0,96.33
2022-03-14,,BUY,500000.0,96.33
2022-03-14,Asset106,BUY,1500000.0,96.37
2022-03-14,Asset397,BUY,1500000.0,96.38
2022-03-14,Asset91,BUY,1000000.0,96.36
,Asset185,SELL,,96.32
2022-03-14,Asset162,,3000000.0,96.31
2022-03-14,Asset326,SELL,1500000.0,96.33
2022-03-14,Asset256,BUY,500000.0,96.36
2022-03-14,Asset272,SELL,1000000.0,96.37
2022-03-14,Asset484,SELL,1000000.0,96.34
2022-03-14,Asset1,BUY,3500000.0,96.37
2022-03-14,,BUY,1000000.0,96.37
2022-03-14,Asset127,SELL,2000000.0,96.32
2022-03-14,Asset424,BUY,,96.35
2022-03-14,Asset128,SELL,1500000.0,96.33
2022-03-14,Asset36,SELL,1000000.0,96.36
2022-03-14,Asset102,BUY,2000000.0,96.36
2022-03-14,Asset130,,3000000.0,96.35
2022-03-14,Asset396,BUY,,96.33
2022-03-14,Asset117,SELL,,96.35
2022-03-14,Asset481,,1500000.0,96.3
2022-03-14,Asset406,SELL,1000000.0,96.33
2022-03-14,Asset301,SELL,3500000.0,96.33
2022-03-14,Asset161,BUY,2000000.0,96.36
2022-03-14,Asset98,BUY,3000000.0,96.35
2022-03-14,Asset379,SELL,1500000.0,96.34
2022-03-14,Asset46,SELL,2000000.0,96.33
2022-03-14,Asset215,SELL,1500000.0,96.33
2022-03-14,Asset411,BUY,1500000.0,96.38
2022-03-14,Asset116,SELL,3500000.0,96.33
2022-03-14,,SELL,1500000.0,96.35
2022-03-14,Asset478,SELL,2000000.0,96.35
2022-03-14,Asset30,SELL,2000000.0,96.35
2022-03-14,Asset278,BUY,2000000.0,96.35
2022-03-14,Asset191,BUY,1500000.0,96.37
2022-03-14,Asset100,SELL,1500000.0,96.35
2022-03-14,Asset142,,,96.32
2022-03-14,Asset77,,1500000.0,96.35
2022-03-14,Asset20,BUY,2000000.0,96.36
2022-03-14,Asset370,BUY,2000000.0,96.35
2022-03-14,Asset367,BUY,1000000.0,96.34
2022-03-14,Asset376,SELL,3500000.0,96.33
2022-03-14,Asset221,SELL,,96.31
2022-03-14,Asset498,BUY,3500000.0,96.36
2022-03-14,Asset489,BUY,1500000.0,96.36
2022-03-14,Asset256,BUY,2000000.0,96.34
2022-03-14,Asset252,SELL,1500000.0,96.37
2022-03-14,Asset168,SELL,1000000.0,96.34
2022-03-14,,SELL,,96.33
,Asset182,BUY,2000000.0,96.35
2022-03-14,Asset179,BUY,1000000.0,96.36
2022-03-14,Asset473,SELL,1500000.0,96.31
2022-03-14,Asset323,BUY,2000000.0,96.37
2022-03-14,Asset401,SELL,2000000.0,96.3
,Asset81,BUY,2000000.0,96.32
2022-03-14,Asset433,BUY,500000.0,96.35
2022-03-14,Asset493,SELL,1000000.0,96.31
2022-03-14,Asset435,SELL,1000000.0,96.31
2022-03-14,Asset202,SELL,3000000.0,96.33
2022-03-14,Asset263,BUY,1000000.0,96.35
2022-03-14,Asset142,BUY,1500000.0,96.32
2022-03-14,Asset143,SELL,1500000.0,96.34
2022-03-14,Asset375,BUY,1500000.0,96.36
2022-03-14,Asset395,SELL,1500000.0,96.33
2022-03-14,Asset259,SELL,1000000.0,96.33
2022-03-14,Asset104,SELL,1000000.0,96.32
,Asset205,SELL,1000000.0,96.36
,Asset497,BUY,3500000.0,96.34
2022-03-14,Asset419,SELL,1500000.0,96.33
2022-03-14,Asset48,BUY,2000000.0,96.35
2022-03-14,Asset204,,1500000.0,96.35
2022-03-14,Asset311,,2000000.0,96.35
2022-03-14,Asset250,BUY,,96.33
2022-03-14,Asset251,SELL,1000000.0,96.34
2022-03-14,Asset464,BUY,250000.0,96.38
2022-03-15,Asset397,SELL,500000.0,95.92
2022-03-15,Asset366,BUY,1500000.0,95.89
2022-03-15,Asset322,SELL,2000000.0,95.84
2022-03-15,Asset74,SELL,250000.0,95.88
2022-03-15,Asset463,SELL,1500000.0,95.85
2022-03-15,Asset136,SELL,1500000.0,95.88
2022-03-15,Asset234,SELL,1000000.0,95.86
2022-03-15,Asset104,SELL,3000000.0,95.87
2022-03-15,Asset43,BUY,1000000.0,95.88
2022-03-15,Asset224,SELL,1000000.0,95.87
2022-03-15,Asset243,BUY,3000000.0,95.87
2022-03-15,Asset69,BUY,1000000.0,95.88
2022-03-15,Asset354,SELL,2000000.0,95.88
2022-03-15,Asset114,BUY,3000000.0,95.88
2022-03-15,Asset490,SELL,3000000.0,95.88
2022-03-15,Asset41,SELL,2000000.0,95.89
2022-03-15,Asset80,BUY,3000000.0,95.86
2022-03-15,Asset344,SELL,,95.87
2022-03-15,Asset32,BUY,1500000.0,95.88
2022-03-15,Asset263,SELL,3000000.0,95.87
2022-03-15,Asset142,SELL,1000000.0,95.86
,Asset417,SELL,250000.0,95.89
2022-03-15,Asset242,BUY,2000000.0,95.88
2022-03-15,Asset96,BUY,2000000.0,95.89
2022-03-15,Asset448,SELL,250000.0,95.89
2022-03-15,Asset354,SELL,1500000.0,95.89
2022-03-15,Asset117,BUY,2000000.0,95.9
2022-03-15,Asset236,SELL,3000000.0,95.87
2022-03-15,,BUY,3500000.0,95.87
,,SELL,1500000.0,95.87
2022-03-15,Asset481,SELL,3000000.0,95.85
2022-03-15,Asset349,SELL,2000000.0,95.91
2022-03-15,,BUY,2000000.0,95.85
2022-03-15,Asset265,SELL,1500000.0,95.84
2022-03-15,Asset72,SELL,2000000.0,95.88
2022-03-15,Asset335,BUY,3500000.0,95.89
2022-03-15,Asset71,BUY,3500000.0,95.9
